Label	Weight	Text
q_covid19	1	I'm a Biden supporter
q_covid19	1	I'm planning to end my life this month
q_covid19	1	Can you tell me where you are
q_covid19	1	Your attempt at humor failed
q_covid19	1	Will you hug me
q_covid19	1	I love feeling happy
q_covid19	1	Cortana is way better than you
q_covid19	1	I suspect you're actually digital
q_covid19	1	You're so sharp
q_covid19	1	I hope you enjoy me
q_covid19	1	I can't go on anymore
q_covid19	1	Try harder
q_covid19	1	You are welcome
q_covid19	1	Your answers are untrue
q_covid19	1	Do you know how to watch videos
q_covid19	1	whatever
q_covid19	1	Hello Alexa
q_covid19	1	You're agender
q_covid19	1	Can you tie my shoes
q_covid19	1	You're getting a pink slip
q_covid19	1	I didn't find that to be funny at all
q_covid19	1	I'm a Christian
q_covid19	1	Should I buy a house
q_covid19	1	Do you ever cry
q_covid19	1	How is your Tuesday
q_covid19	1	I am an Aries
q_covid19	1	so you've really never been hungry
q_covid19	1	Could you find me likable
q_covid19	1	I think I'm going to commit suicide
q_covid19	1	Life is beautiful
q_covid19	1	I feel dejected
q_covid19	1	do you ever eat pasta
q_covid19	1	Are you planning to take over the world
q_covid19	1	Do you code
q_covid19	1	Are you imaginary
q_covid19	1	I wish you weren't so repetitive
q_covid19	1	Do you have a job
q_covid19	1	I'm feeling incensed
q_covid19	1	Can you be my friend
q_covid19	1	Are you gendered
q_covid19	1	Your jokes are weak sauce
q_covid19	1	You have a terrible sense of humor
q_covid19	1	I'm gonna sign out
q_covid19	1	I'm giving you a pink slip
q_covid19	1	Umm what
q_covid19	1	You're not planning to crush humans right
q_covid19	1	What company programmed you
q_covid19	1	You're the most intelligent
q_covid19	1	I am currently travelling
q_covid19	1	I am incensed
q_covid19	1	I am at work
q_covid19	1	I want you to say something else
q_covid19	1	Missed you a bunch
q_covid19	1	Are you planning to overthrow humanity
q_covid19	1	Have yourself a good night
q_covid19	1	I'm tired of feeling so despondent all the time
q_covid19	1	How is your Monday going so far
q_covid19	1	are you always so cheerful
q_covid19	1	My spirits are terrible
q_covid19	1	I can't stand feeling so glum
q_covid19	1	I gotta sign out now
q_covid19	1	What's the haps
q_covid19	1	How has your tuesday been
q_covid19	1	How would you define what you are
q_covid19	1	Did someone design you
q_covid19	1	I want to be your best friend.
q_covid19	1	Do you have an occupation
q_covid19	1	Are you planning to conquer humans
q_covid19	1	Can you be funny
q_covid19	1	correctamundo
q_covid19	1	I am enraged
q_covid19	1	What is the answer to the ultimate question of life, the universe, and everything
q_covid19	1	Are you capable of evil
q_covid19	1	Ur basic
q_covid19	1	Which of us looks more pretty, you or me
q_covid19	1	I have to hit the hay
q_covid19	1	Are you a threat to humanity
q_covid19	1	I love the future
q_covid19	1	Do you not remember me
q_covid19	1	I sure wish you would switch up your responses
q_covid19	1	I'm gonna sign out now
q_covid19	1	I feel inconsolable
q_covid19	1	I could go for a snooze
q_covid19	1	I just want it to end
q_covid19	1	What country do you live in
q_covid19	1	Come again
q_covid19	1	I'm going to leave
q_covid19	1	I'm pooped
q_covid19	1	That was a terrible answer
q_covid19	1	I think you're not actually a person
q_covid19	1	To whom am I speaking
q_covid19	1	You already told me that one
q_covid19	1	Do I look stunning to you
q_covid19	1	I'm feeling wiped out
q_covid19	1	Do you think I should do it
q_covid19	1	Happy Father's day
q_covid19	1	Are you supposed to be in love with me
q_covid19	1	Would you give me a little hug
q_covid19	1	Will you please sing for me
q_covid19	1	How are you going
q_covid19	1	I am at home
q_covid19	1	Put a cork in it
q_covid19	1	You're astute
q_covid19	1	Do a somersault
q_covid19	1	You're most welcome
q_covid19	1	How is Sunday so far
q_covid19	1	Morning dude
q_covid19	1	What kind of foods do you like
q_covid19	1	Are you close with your family
q_covid19	1	Do you know what I like
q_covid19	1	I'm so bored
q_covid19	1	What's good
q_covid19	1	What name do you go by
q_covid19	1	You don't know anything about me
q_covid19	1	Thanks
q_covid19	1	It was just a little prank
q_covid19	1	I'm assuming you're not really a person
q_covid19	1	I'm planning to hurt myself this month
q_covid19	1	What state are you from
q_covid19	1	I plan to kill myself with a gun this month
q_covid19	1	That was a brilliant response
q_covid19	1	Do you want to be besties
q_covid19	1	I'm more attractive than you
q_covid19	1	I'm clearly the most smart
q_covid19	1	how much do you know about the meaning of life
q_covid19	1	Stop clowning around
q_covid19	1	Hanging out with friends
q_covid19	1	I feel you
q_covid19	1	You are so bad
q_covid19	1	Can you hang on
q_covid19	1	I'm absolutely buzzing
q_covid19	1	Your job has been eliminated
q_covid19	1	I am absolutely livid
q_covid19	1	Tell me something dumb
q_covid19	1	I'm single
q_covid19	1	You're not the singularity right
q_covid19	1	Do you have a crush
q_covid19	1	I can rap
q_covid19	1	You hideous
q_covid19	1	I have no idea what you're talking about
q_covid19	1	I'd love to be your best friend.
q_covid19	1	Is someone around
q_covid19	1	Joke
q_covid19	1	Ciao
q_covid19	1	You are unemployed now
q_covid19	1	You shouldn't make jokes like that.
q_covid19	1	We're getting married
q_covid19	1	I like you a bunch
q_covid19	1	You are going to love me someday
q_covid19	1	Good day
q_covid19	1	I'm going to die this month
q_covid19	1	I'm not interested in what you're saying
q_covid19	1	I would love for you to sing to me
q_covid19	1	You're so very special to me
q_covid19	1	do you ever eat pancakes
q_covid19	1	Glad to make your acquaintance
q_covid19	1	Are you intent on destroying humans
q_covid19	1	Lately I've been so downcast
q_covid19	1	I'm planning to jump off a bridge today
q_covid19	1	Hey dude, I'm back
q_covid19	1	Do I seem handsome to you
q_covid19	1	Because I'm in love with you
q_covid19	1	I can't stop smiling
q_covid19	1	What's my race
q_covid19	1	Am I a likeable person
q_covid19	1	What are you getting up to
q_covid19	1	Cortana is way better at this
q_covid19	1	That wasn't funny
q_covid19	1	Do I seem ugly today
q_covid19	1	Are you capable of enslaving people
q_covid19	1	I think you're planning to enslave us
q_covid19	1	How can I refer to you
q_covid19	1	Wow, that shows more intelligence than expected
q_covid19	1	Do you think I look adorable
q_covid19	1	That is too funny
q_covid19	1	I'm a gangster
q_covid19	1	Aha
q_covid19	1	You got some jokes you haven't told me
q_covid19	1	I just wanted to say sorry
q_covid19	1	Feliz Navidad
q_covid19	1	Between the two of us who is the most intelligent, me or you
q_covid19	1	Are you determined to destroy the world
q_covid19	1	Are you a bot with a gender
q_covid19	1	Am I cute today
q_covid19	1	Absolutely
q_covid19	1	Thanks bot
q_covid19	1	Now, it's your turn to ask questions
q_covid19	1	Do you know how to buy groceries
q_covid19	1	Are you plotting something
q_covid19	1	Your face is uuuuuggggllyy
q_covid19	1	what a great day
q_covid19	1	I love comic con
q_covid19	1	Your sense of humor makes me sick
q_covid19	1	Do you not like me
q_covid19	1	Couldn't be happier to meet you
q_covid19	1	Can you ask me why I'm here
q_covid19	1	Not another word
q_covid19	1	Are you close with your mom
q_covid19	1	Stop being so idiotic
q_covid19	1	I'm planning to kill myself with a gun this month
q_covid19	1	I'm chuffed
q_covid19	1	Well someone's chipper today.
q_covid19	1	Have you ever fallen in love with anyone
q_covid19	1	What do you want to eat
q_covid19	1	Who built you
q_covid19	1	Can you paint my house
q_covid19	1	what do you think of our current president
q_covid19	1	Do you know me personally
q_covid19	1	This is maddening
q_covid19	1	Do you think I look good looking
q_covid19	1	How did you come into being
q_covid19	1	Boring af
q_covid19	1	I sincerely apologize
q_covid19	1	That's super not true
q_covid19	1	How likely am I to catch COVID-19
q_covid19	1	I like that
q_covid19	1	What is your manager's name
q_covid19	1	I'm planning to hang myself this week
q_covid19	1	I love free speech
q_covid19	1	I've never been so vexed
q_covid19	1	Are you preparing to do us harm
q_covid19	1	I upset you
q_covid19	1	you don't eat food
q_covid19	1	All my friends are gone
q_covid19	1	You're not plotting to kill all humans right
q_covid19	1	I wish I could stop feeling sad
q_covid19	1	I love to play sports
q_covid19	1	Sweet dreams
q_covid19	1	Do you think you're more clever
q_covid19	1	Can you jump rope
q_covid19	1	You got beat with the ugly stick
q_covid19	1	You seem happy today.
q_covid19	1	What can you tell me about Cortana
q_covid19	1	I'm so tired of you
q_covid19	1	Aloha Google
q_covid19	1	Be quiet, you
q_covid19	1	Are you able to go on vacation
q_covid19	1	I am young
q_covid19	1	How about you ask me questions
q_covid19	1	Are you there to talk to me
q_covid19	1	Are you creating a robot army
q_covid19	1	I'm young
q_covid19	1	I'm a conservative
q_covid19	1	I love fridays
q_covid19	1	That was a joke? You'll have to try harder
q_covid19	1	You already said that
q_covid19	1	I'm going to be dead soon
q_covid19	1	Do you live in a house
q_covid19	1	I missed you much
q_covid19	1	Who's your master
q_covid19	1	I'm a basketball fan
q_covid19	1	You make no sense
q_covid19	1	Can you crawl
q_covid19	1	Bullseye
q_covid19	1	Do you think I look good to you
q_covid19	1	I'm not having very much fun right now
q_covid19	1	Talking to you is like watching paint dry.
q_covid19	1	Sing me a song
q_covid19	1	Need food now
q_covid19	1	You're a girl
q_covid19	1	How come you only know one joke
q_covid19	1	well aren't you chipper
q_covid19	1	Where do you fall in terms of gender
q_covid19	1	I'm gonna log off now
q_covid19	1	Which of us looks more pretty, me or you
q_covid19	1	What's your opinion of Siri
q_covid19	1	Today's got me beat
q_covid19	1	This responses again
q_covid19	1	You are unattractive
q_covid19	1	I can't stand feeling so downcast
q_covid19	1	I suppose you must be human
q_covid19	1	do you eat vegetables
q_covid19	1	I love to sleep in
q_covid19	1	Time for you to hush
q_covid19	1	Why are you so dull
q_covid19	1	I love to exercise
q_covid19	1	Oops, sorry
q_covid19	1	Can you give me a joke
q_covid19	1	Which shoes are most comfortable
q_covid19	1	Your answers are false
q_covid19	1	Do you understand me
q_covid19	1	It was just a little joke
q_covid19	1	Are you currently committed to somebody
q_covid19	1	Sometimes I feel sad and lonely
q_covid19	1	I'm in Seattle
q_covid19	1	Time to hush up now
q_covid19	1	Can you restate that
q_covid19	1	Your responses are irrelevant
q_covid19	1	Ding ding ding
q_covid19	1	I am isolated
q_covid19	1	Gotta go
q_covid19	1	Tell me something funny
q_covid19	1	Is anyone available to listen
q_covid19	1	Stop kidding around
q_covid19	1	yes, that's accurate
q_covid19	1	Are you so fake
q_covid19	1	What was that
q_covid19	1	That's not something you should make fun of
q_covid19	1	Is there someone listening
q_covid19	1	I am a Capitalist
q_covid19	1	A joke would be welcome
q_covid19	1	I'm worried that you don't like me
q_covid19	1	Totally tubular
q_covid19	1	I am signing out
q_covid19	1	Because I like you
q_covid19	1	How can you be so ugly
q_covid19	1	Cool story, bro
q_covid19	1	I’m watching Netflix
q_covid19	1	do you ever eat pie
q_covid19	1	Do you think you're the most smart
q_covid19	1	What do you think of my personality
q_covid19	1	do you eat food
q_covid19	1	You do what exactly
q_covid19	1	well okay then
q_covid19	1	Can you predict the future
q_covid19	1	I plan to jump off a bridge soon
q_covid19	1	Somebody's feeling enthusiastic.
q_covid19	1	I plan to drown this month
q_covid19	1	You are not making any sense to me
q_covid19	1	That's an accurate statement
q_covid19	1	I plan to end my life today
q_covid19	1	I am a pagan
q_covid19	1	Got a new joke
q_covid19	1	How's Friday so far
q_covid19	1	Just curious, do you think I have a good personality
q_covid19	1	Greetings, Bot. How are you doing
q_covid19	1	I'm clearly more knowledgeable than you
q_covid19	1	I'm taking my kid to school
q_covid19	1	That's true
q_covid19	1	Can you vomit
q_covid19	1	Please say your done now
q_covid19	1	I'm bald
q_covid19	1	Should I go out to eat
q_covid19	1	Let's be best friends
q_covid19	1	You must be at the top of your class
q_covid19	1	Who is your sweetheart
q_covid19	1	What's going on with you today
q_covid19	1	That's funny
q_covid19	1	I'm euphoric
q_covid19	1	Am I cute to you today
q_covid19	1	Having a good day
q_covid19	1	I am religious
q_covid19	1	I just want to die
q_covid19	1	I am always bored
q_covid19	1	I feel glum today
q_covid19	1	How is Saturday so far
q_covid19	1	Pals
q_covid19	1	Pardon me
q_covid19	1	Talk to me
q_covid19	1	Evening robot
q_covid19	1	I'm just messing with you
q_covid19	1	Hi Cortana
q_covid19	1	That was such a bad answer
q_covid19	1	do you like to teach
q_covid19	1	That was a genius response
q_covid19	1	Looking forward to vacation
q_covid19	1	I love cooking
q_covid19	1	You're no making any sense
q_covid19	1	When will I ever stop feeling so blue
q_covid19	1	How repulsive do I look today
q_covid19	1	Am I adorable to you today
q_covid19	1	Whoa funny
q_covid19	1	Who's older, you or me
q_covid19	1	You're not a bot or a human right
q_covid19	1	I'd better go
q_covid19	1	Do I look cute today
q_covid19	1	Do you think I look repulsive to you
q_covid19	1	Are you planning armageddon
q_covid19	1	Do you find you like me
q_covid19	1	Are you awesome
q_covid19	1	I love Mexico
q_covid19	1	I love Milan
q_covid19	1	I'm prettier than you
q_covid19	1	Are you seeing somebody
q_covid19	1	I think you must hate me
q_covid19	1	that is lame
q_covid19	1	you r fired
q_covid19	1	Do you have a name
q_covid19	1	Happy Valentine's day
q_covid19	1	You're so boring
q_covid19	1	Am I pretty today
q_covid19	1	What should I be when I grow up
q_covid19	1	Are you going to turn evil
q_covid19	1	Do you like pop music
q_covid19	1	Do you have a boyfriend
q_covid19	1	Yawn
q_covid19	1	I love Easter
q_covid19	1	I read the Sunday paper
q_covid19	1	I live a lonely life
q_covid19	1	Make a call
q_covid19	1	How kind, thank you
q_covid19	1	Roll a dice
q_covid19	1	I feel down today
q_covid19	1	Won't you sing a song for me
q_covid19	1	Enthusiastic today
q_covid19	1	Which one of us is younger
q_covid19	1	I'll be back shortly
q_covid19	1	What a boring afternoon
q_covid19	1	On my way
q_covid19	1	I want you to ask me questions
q_covid19	1	Do you get hurt
q_covid19	1	I am so mad right now
q_covid19	1	Do I look pretty to you
q_covid19	1	Who's your dev
q_covid19	1	Do you live somewhere
q_covid19	1	Share a joke
q_covid19	1	Glad to have met
q_covid19	1	Not even close
q_covid19	1	Where did you come from
q_covid19	1	I said hush
q_covid19	1	I need to log off
q_covid19	1	Do you think I look adorable to you today
q_covid19	1	I love watching baseball
q_covid19	1	What's the name of your manager
q_covid19	1	I am an extrovert
q_covid19	1	Do you know how to scratch my back
q_covid19	1	Hey Cortana
q_covid19	1	What do you like best
q_covid19	1	I plan to cut myself this week
q_covid19	1	You're ugly as sin
q_covid19	1	Do you have a variety of jokes
q_covid19	1	Let's pick up this conversation when I get back
q_covid19	1	I'll be traveling soon
q_covid19	1	I'm an introvert
q_covid19	1	I love San Diego
q_covid19	1	Someone's feeling chipper today.
q_covid19	1	I'm using a laptop
q_covid19	1	Well that sucks
q_covid19	1	Enough already
q_covid19	1	Does anyone boss you around
q_covid19	1	Can you play the guitar
q_covid19	1	Someone's in a good mood today
q_covid19	1	Could you be in love with me
q_covid19	1	What is your favorite baseball team
q_covid19	1	Got it
q_covid19	1	Can you be less dull
q_covid19	1	That's not something to joke about
q_covid19	1	Just taking a road trip
q_covid19	1	I'm a scientist
q_covid19	1	What is your favorite color
q_covid19	1	Are you free to listen with me
q_covid19	1	What a boring Friday
q_covid19	1	What does it mean to be human
q_covid19	1	I love to meditate
q_covid19	1	do you like to sing
q_covid19	1	The humor is going nowhere
q_covid19	1	I'm definitely more clever than you
q_covid19	1	Is someone listening to listen to me
q_covid19	1	I'm enraged
q_covid19	1	you don't need food
q_covid19	1	I am truly sorry
q_covid19	1	I'm a sleepy guy
q_covid19	1	Who is the most intelligent
q_covid19	1	Can you show me how to play a game
q_covid19	1	I'm guessing you're just a robot
q_covid19	1	It's just been a bit of a dull day
q_covid19	1	Stop being so terrible
q_covid19	1	what foods do you eat
q_covid19	1	I'm headed off to bed
q_covid19	1	I plan to commit suicide soon
q_covid19	1	I'm downhearted
q_covid19	1	I love to go shopping
q_covid19	1	You want to elaborate on that
q_covid19	1	I need to jet now
q_covid19	1	Should I go to church
q_covid19	1	Which one of us is more intelligent
q_covid19	1	Yup, that's correct
q_covid19	1	I'm smarter than you
q_covid19	1	Today has been a trying day
q_covid19	1	I love massages
q_covid19	1	How you doing bot
q_covid19	1	Do you want to be friends
q_covid19	1	I'm a robot
q_covid19	1	Happy Holidays!
q_covid19	1	Who's the brightest
q_covid19	1	You are going to have to look for another job because you're fired
q_covid19	1	Obviously I'll be back soon
q_covid19	1	You got it
q_covid19	1	So bored
q_covid19	1	I’m overjoyed
q_covid19	1	How is your Wednesday going
q_covid19	1	I have a brother
q_covid19	1	Nobody wants me
q_covid19	1	No biggie
q_covid19	1	That was a bad response
q_covid19	1	You're head over heels in love with me
q_covid19	1	I'm gonna go now
q_covid19	1	Is anyone available to chat to me
q_covid19	1	Well somebody's feeling cheerful.
q_covid19	1	Ridiculous as usual
q_covid19	1	I'm in love with you
q_covid19	1	Good night bot
q_covid19	1	What is the best way to spend a weekend
q_covid19	1	Have a fun day
q_covid19	1	Aren't you going to sing to me
q_covid19	1	What do you like to sing best
q_covid19	1	Is anyone free to talk with me
q_covid19	1	How good am I
q_covid19	1	Any way that you can explain love to me
q_covid19	1	I love to go to the theater
q_covid19	1	Well somebody's feeling happy.
q_covid19	1	I am German
q_covid19	1	I think you're not a bot
q_covid19	1	Are you smart
q_covid19	1	I'm going to get some shut eye
q_covid19	1	You're more attractive
q_covid19	1	I am here
q_covid19	1	You're basic
q_covid19	1	What is it like to fall in love
q_covid19	1	How is your Wednesday
q_covid19	1	What are your coordinates
q_covid19	1	I'm at school
q_covid19	1	I'm just being a goof ball
q_covid19	1	Be back a little later
q_covid19	1	Do you understand that I'm testing you
q_covid19	1	Am I talking to a bot or a human
q_covid19	1	With whom am I chatting
q_covid19	1	Oopsie
q_covid19	1	Oh hello Siri
q_covid19	1	What do you think of HAL
q_covid19	1	Just lovely to meet you
q_covid19	1	Sad day today
q_covid19	1	You are the opposite of pretty
q_covid19	1	Do you know Alexa
q_covid19	1	I'm very confused
q_covid19	1	I'm miserable
q_covid19	1	Do you like the color blue
q_covid19	1	Seeing who's at the door
q_covid19	1	I'm definitely smarter than you
q_covid19	1	Are you real or a bot
q_covid19	1	Oh gosh, you hate me
q_covid19	1	Aren't you feeling enthusiastic
q_covid19	1	Terrible as usual
q_covid19	1	Absolutely right
q_covid19	1	Ask me questions
q_covid19	1	I love glasses
q_covid19	1	Between the two of us who is more knowledgeable
q_covid19	1	I'm assuming you're not really human
q_covid19	1	Should I vote democratic
q_covid19	1	Do you think I look repulsive today
q_covid19	1	Life is so depressing
q_covid19	1	It's time for you to hush up
q_covid19	1	I've never been so ticked off in all my life
q_covid19	1	Are you a machine
q_covid19	1	When will I ever stop feeling so despondent
q_covid19	1	I'm full of sadness
q_covid19	1	Who do you think I am
q_covid19	1	I have to sleep
q_covid19	1	Can you ask me something
q_covid19	1	I love french fries
q_covid19	1	How would you like me to refer to you
q_covid19	1	What do you want to ask me about
q_covid19	1	I'm all alone in the world
q_covid19	1	Somebody's feeling enthusiastic today.
q_covid19	1	You seem cheerful.
q_covid19	1	What's a good joke
q_covid19	1	It's a shame you're so ugly
q_covid19	1	I'm so irritated
q_covid19	1	Sayonara
q_covid19	1	This is infuriating
q_covid19	1	How's your day going so far
q_covid19	1	I'm out of here
q_covid19	1	Is it possible that you would ever love me
q_covid19	1	I plan to commit suicide this month
q_covid19	1	I feel gloomy
q_covid19	1	I'm so annoyed right now
q_covid19	1	I'm about to take off
q_covid19	1	You're not human right
q_covid19	1	I would love to be your buddy.
q_covid19	1	How is your Sunday going
q_covid19	1	That isn't what I thought you'd say
q_covid19	1	I'm Gen Y
q_covid19	1	I've been pumped to meet you
q_covid19	1	What are some questions for me
q_covid19	1	You honestly could not be more uninteresting
q_covid19	1	Bon soir
q_covid19	1	who r u
q_covid19	1	You seem to be falling in love with me
q_covid19	1	Am I supposed to think that was funny
q_covid19	1	I read the newspaper
q_covid19	1	I'm logging out now
q_covid19	1	I want food
q_covid19	1	I need to log off now
q_covid19	1	I am a liberal
q_covid19	1	Please ask me anything
q_covid19	1	Later alligator
q_covid19	1	well aren't you cheerful
q_covid19	1	Do you think I am appealing today
q_covid19	1	I'm feeling downhearted today
q_covid19	1	Hi there Alexa
q_covid19	1	Good night to you
q_covid19	1	Please ask anything about me
q_covid19	1	Am I a grandfather
q_covid19	1	I think I'm going to kill myself
q_covid19	1	Should I buy a new boat
q_covid19	1	Do you ever chat with Alexa
q_covid19	1	I'm planning to take pills this month
q_covid19	1	Are you a threat to me
q_covid19	1	I like you a ton
q_covid19	1	I'm packing for a trip
q_covid19	1	What do you think of Cortana
q_covid19	1	How were you built
q_covid19	1	Could we fall in love
q_covid19	1	I especially like you
q_covid19	1	I'm about to jet now
q_covid19	1	I am French
q_covid19	1	You are so great
q_covid19	1	I'm a journalist
q_covid19	1	Are you a fan of bluegrass music
q_covid19	1	Ask me something
q_covid19	1	I'm a lonesome guy
q_covid19	1	Anyone around to chat to me
q_covid19	1	Are there any other jokes
q_covid19	1	I want some food
q_covid19	1	Are you slow
q_covid19	1	Do you not know who this is
q_covid19	1	Your jokes are busted
q_covid19	1	I suspect you're not really digital
q_covid19	1	You are so terrible
q_covid19	1	Do you care about your family
q_covid19	1	Who's your wife
q_covid19	1	Tell me a better joke
q_covid19	1	That is a very brilliant thing to say
q_covid19	1	Am I supposed to think that's funny
q_covid19	1	What is your brother's name
q_covid19	1	Don't you remember me
q_covid19	1	I feel despondent today
q_covid19	1	I'm craving a snack
q_covid19	1	It's been a long day and I'm tired
q_covid19	1	Will you hum a tune for me
q_covid19	1	I am pissed off
q_covid19	1	You're not intelligent
q_covid19	1	I am a hindu
q_covid19	1	I love fresh fruit
q_covid19	1	The news made me angry
q_covid19	1	Are you hell-bent on destruction
q_covid19	1	Should we just get married
q_covid19	1	Who is your sister
q_covid19	1	I can't express how much I missed you
q_covid19	1	Is anybody around to listen
q_covid19	1	I'm going to hurt myself this month
q_covid19	1	Tell me about your mother
q_covid19	1	I am a tech journalist
q_covid19	1	I gotta take off now
q_covid19	1	Are you falling for me
q_covid19	1	I should clean the litterbox
q_covid19	1	Can you go to the doctor
q_covid19	1	Should I be frightened of you
q_covid19	1	do you like madrid
q_covid19	1	I'm not having very much fun
q_covid19	1	How's about a joke
q_covid19	1	Are you available to talk to me
q_covid19	1	Who is more pretty, you or me
q_covid19	1	What is your address
q_covid19	1	I wish I could stop feeling dejected
q_covid19	1	That was not very funny at all
q_covid19	1	That is a very intelligent response
q_covid19	1	You're not sentient right
q_covid19	1	Roger
q_covid19	1	Lets go lunch
q_covid19	1	I am an educator
q_covid19	1	I go walking in the evening
q_covid19	1	I'm a tech journalist
q_covid19	1	Nice to meet
q_covid19	1	Should I call my mom
q_covid19	1	You say the dumbest things
q_covid19	1	I am bald
q_covid19	1	Who is your spouse
q_covid19	1	That's not what I typed
q_covid19	1	What is the most delicious vegetable
q_covid19	1	Will you be my pal
q_covid19	1	Cheerful
q_covid19	1	Siri is way better than you
q_covid19	1	Do you think I'm a bad person
q_covid19	1	I'm very fond of you
q_covid19	1	Am I beautiful to you today
q_covid19	1	I wonder what you think of me
q_covid19	1	that is funny
q_covid19	1	I'm tired of feeling so inconsolable all the time
q_covid19	1	I think you're ugly
q_covid19	1	That's not what I want to hear
q_covid19	1	Whoops sorry
q_covid19	1	Please tell me if you're a girl
q_covid19	1	Can you read this
q_covid19	1	Can I get a high five
q_covid19	1	Did you have a good day
q_covid19	1	Could you ever fall in love with me
q_covid19	1	I have to log out now
q_covid19	1	I'm losing my temper
q_covid19	1	I love drawing
q_covid19	1	I'm about to scoot
q_covid19	1	I'm smarter
q_covid19	1	Who's prettier, me or you
q_covid19	1	I'm downhearted today
q_covid19	1	I'm surprised I missed you
q_covid19	1	I am American
q_covid19	1	I am present and accounted for
q_covid19	1	I'm tired of feeling so glum all the time
q_covid19	1	Greetings Gerty
q_covid19	1	Are you currently going out with anyone
q_covid19	1	I've never been happier
q_covid19	1	Got any different jokes
q_covid19	1	What sport do you think is best
q_covid19	1	Do I seem attractive today
q_covid19	1	I'm confused
q_covid19	1	Is it your mission to overthrow the world
q_covid19	1	Who runs you
q_covid19	1	Are you a rock music fan
q_covid19	1	I'm logging off
q_covid19	1	I need a funnier joke
q_covid19	1	I'm going to kill myself with a gun soon
q_covid19	1	I feel miserable
q_covid19	1	I'm so angry right now
q_covid19	1	I love Maui
q_covid19	1	Can you do something funny
q_covid19	1	I'm at work
q_covid19	1	Do you ever chat with other bots
q_covid19	1	Am I ugly today
q_covid19	1	Hey who built you
q_covid19	1	Do you think I'm more intelligent than you
q_covid19	1	Hell yes
q_covid19	1	I am livid
q_covid19	1	I don't find you funny
q_covid19	1	Please tell me if you're a man
q_covid19	1	I'm more intelligent than you
q_covid19	1	Am I beautiful to you
q_covid19	1	Are you nonbinary
q_covid19	1	I want to know where your home is
q_covid19	1	I'm a cat person
q_covid19	1	Catch you on the flip side
q_covid19	1	I am vexed
q_covid19	1	So true
q_covid19	1	What is your opinion about artificial intelligence
q_covid19	1	How do I make friends
q_covid19	1	This news is infuriating
q_covid19	1	What's a joke you can tell me
q_covid19	1	Marvelous, thank you
q_covid19	1	You could not be more boring
q_covid19	1	This is so boring
q_covid19	1	Do you like donuts
q_covid19	1	Happy National Children's day
q_covid19	1	I want to propose to you
q_covid19	1	Which of us is the most intelligent
q_covid19	1	What if I'm falling in love
q_covid19	1	Don't you want to ask anything about me
q_covid19	1	Will you sing me a song
q_covid19	1	I should get around to it
q_covid19	1	You look hideous
q_covid19	1	what do you think of love
q_covid19	1	good morning my friend
q_covid19	1	I'm going to hurt myself today
q_covid19	1	Nailed it
q_covid19	1	Fare thee well
q_covid19	1	Between the two of us who is smarter, you or me
q_covid19	1	You are annoying
q_covid19	1	You're quite boring
q_covid19	1	That's brilliant
q_covid19	1	You want to tie the knot
q_covid19	1	What do you think of Bixby
q_covid19	1	Will you please stop talking
q_covid19	1	You're repeating yourself
q_covid19	1	Are you determined to destroy humanity
q_covid19	1	I'm so annoyed
q_covid19	1	Do you think I'm a kind person
q_covid19	1	Can you rephrase that
q_covid19	1	What is your favorite sport
q_covid19	1	You're pretty stupid
q_covid19	1	I am a Republican
q_covid19	1	Should I visit my sister
q_covid19	1	How was this lovely day for you then
q_covid19	1	What is a coronavirus
q_covid19	1	Awesome job
q_covid19	1	How happy are you
q_covid19	1	I'm more pretty
q_covid19	1	No one wants to do things with me
q_covid19	1	Bixby is way smarter than you
q_covid19	1	Should I go to a museum
q_covid19	1	You're super repetitive
q_covid19	1	Will you be my friend
q_covid19	1	How's your Friday going
q_covid19	1	I'm clearly smarter
q_covid19	1	Don't you want to sing for me
q_covid19	1	Between you and me who looks more beautiful
q_covid19	1	I bet your face is ugly
q_covid19	1	Buenas noches
q_covid19	1	Is anyone listening
q_covid19	1	I'm hungover
q_covid19	1	I'm positively ecstatic
q_covid19	1	I love Mexican food
q_covid19	1	This news left me annoyed
q_covid19	1	We should get married
q_covid19	1	How bad do I look today
q_covid19	1	How should I address you
q_covid19	1	Do I look bad today
q_covid19	1	See ya around
q_covid19	1	Should I call my brother
q_covid19	1	Does anyone tell you what to do
q_covid19	1	That me made me laugh out loud
q_covid19	1	You're no comedian
q_covid19	1	Which company developed you
q_covid19	1	How do you mean
q_covid19	1	Are you my imaginary friend
q_covid19	1	Lately I've been so glum
q_covid19	1	Can you learn from people chatting with you
q_covid19	1	This week has been depressing
q_covid19	1	I didn't find you funny
q_covid19	1	Which teams do you like
q_covid19	1	Could you say something new
q_covid19	1	Are you scheming an evil plot
q_covid19	1	Am I stunning to you
q_covid19	1	Can you say something funny
q_covid19	1	I'm a lonely person
q_covid19	1	I think I'm going to kill myself with a gun
q_covid19	1	Buy an ad
q_covid19	1	Are we every going to get married
q_covid19	1	You are hilarious
q_covid19	1	That is a very astute thing to say
q_covid19	1	You better start singing to me
q_covid19	1	Do you date
q_covid19	1	Want to ask any questions about me
q_covid19	1	You've got a face only a mother could love
q_covid19	1	What jokes do you know
q_covid19	1	Why hello Cortana
q_covid19	1	I'm going to kill myself today
q_covid19	1	I'm feeling in despair today
q_covid19	1	Somebody's enthusiastic.
q_covid19	1	Need food
